token,n,unique_ids,unique_authors,weighted_n,weighted_ids,score
sounders adcp,38,38,9,4.222222222222222,4.222222222222222,8.444444444444445
cryosphere frozen,447,297,88,5.079545454545454,3.375,8.454545454545453
atmospheric radiation,50,43,11,4.545454545454546,3.909090909090909,8.454545454545455
radiometers spectrometers,81,72,18,4.5,4,8.5
daily inlandwaters,17,17,4,4.25,4.25,8.5
inlandwaters climatologymeteorologyatmosphere,17,17,4,4.25,4.25,8.5
meter oceans,17,17,4,4.25,4.25,8.5
frozen ground,485,317,94,5.159574468085107,3.372340425531915,8.53191489361702
land surface,658,206,101,6.514851485148514,2.0396039603960396,8.554455445544555
radiometers radiometers,46,23,8,5.75,2.875,8.625
station earth,13,13,3,4.333333333333333,4.333333333333333,8.666666666666666
tundra arctic,13,13,3,4.333333333333333,4.333333333333333,8.666666666666666
western arctic,13,13,3,4.333333333333333,4.333333333333333,8.666666666666666
hydrosphere water,82,40,14,5.857142857142857,2.857142857142857,8.714285714285714
quality water,82,40,14,5.857142857142857,2.857142857142857,8.714285714285714
satellite noaa,63,59,14,4.5,4.214285714285714,8.714285714285715
oceans salinity,103,63,19,5.421052631578948,3.3157894736842106,8.736842105263158
salinity density,103,63,19,5.421052631578948,3.3157894736842106,8.736842105263158
spectrometers spectrometers,70,70,16,4.375,4.375,8.75
ground ice,35,35,8,4.375,4.375,8.75
atmosphere aerosols,25,10,4,6.25,2.5,8.75
surface water,145,119,30,4.833333333333333,3.966666666666667,8.8
mass balance,270,157,48,5.625,3.2708333333333335,8.895833333333334
dmsp arctic,18,18,4,4.5,4.5,9
130 aircraft,9,9,2,4.5,4.5,9
carbon total,9,9,2,4.5,4.5,9
dry heath,9,9,2,4.5,4.5,9
eurasian basin,9,9,2,4.5,4.5,9
heath tundra,9,9,2,4.5,4.5,9
jago lagoon,9,9,2,4.5,4.5,9
mooring observations,9,9,2,4.5,4.5,9
hydrosphere surface,136,117,28,4.857142857142857,4.178571428571429,9.035714285714285
oceanography arctic,414,414,91,4.549450549450549,4.549450549450549,9.098901098901099
annual geoscientificinformation,32,32,7,4.571428571428571,4.571428571428571,9.142857142857142
drifting buoy,87,87,19,4.578947368421052,4.578947368421052,9.157894736842104
heat budget,24,22,5,4.8,4.4,9.2
atmospheric water,56,55,12,4.666666666666667,4.583333333333333,9.25
oceans ocean,521,332,92,5.663043478260869,3.608695652173913,9.271739130434781
ecosystems alpine,126,126,27,4.666666666666667,4.666666666666667,9.333333333333334
location oceans,28,28,6,4.666666666666667,4.666666666666667,9.333333333333334
aircraft nsf,14,14,3,4.666666666666667,4.666666666666667,9.333333333333334
nsf ncar,14,14,3,4.666666666666667,4.666666666666667,9.333333333333334
daily oceans,80,80,17,4.705882352941177,4.705882352941177,9.411764705882353
sea ice,296,223,55,5.381818181818182,4.054545454545455,9.436363636363637
humidity earth,52,52,11,4.7272727272727275,4.7272727272727275,9.454545454545455
vapor humidity,52,52,11,4.7272727272727275,4.7272727272727275,9.454545454545455
climatologymeteorologyatmosphere environment,57,57,12,4.75,4.75,9.5
climatologymeteorologyatmosphere oceans,62,62,13,4.769230769230769,4.769230769230769,9.538461538461538
ice thickness,43,43,9,4.777777777777778,4.777777777777778,9.555555555555555
alpine tundra,144,144,30,4.8,4.8,9.6
arctic satellite,82,82,17,4.823529411764706,4.823529411764706,9.647058823529411
sensors earth,29,29,6,4.833333333333333,4.833333333333333,9.666666666666666
atmospheric winds,63,53,12,5.25,4.416666666666667,9.666666666666668
aircraft elevation,10,10,2,5,5,10
arctic photography,10,10,2,5,5,10
cloud types,10,10,2,5,5,10
detectors earth,10,10,2,5,5,10
detectors ultraviolet,10,10,2,5,5,10
grid biota,10,10,2,5,5,10
kaktovik lagoon,10,10,2,5,5,10
sheets manned,10,10,2,5,5,10
spectrometers uv,10,10,2,5,5,10
transects arctic,10,10,2,5,5,10
ultraviolet ozone,10,10,2,5,5,10
uv ozone,10,10,2,5,5,10
accumulation alaska,5,5,1,5,5,10
acoustics acoustic,5,5,1,5,5,10
advection earth,5,5,1,5,5,10
alaska mass,5,5,1,5,5,10
alaska tundra,5,5,1,5,5,10
analyzer arctic,5,5,1,5,5,10
aon western,5,5,1,5,5,10
benthic food,5,5,1,5,5,10
betula nana,5,5,1,5,5,10
biomass distributed,5,5,1,5,5,10
budget advection,5,5,1,5,5,10
buoy automatic,5,5,1,5,5,10
camp station,5,5,1,5,5,10
content grid,5,5,1,5,5,10
delineation marine,5,5,1,5,5,10
eastern eurasian,5,5,1,5,5,10
exchange carbon,5,5,1,5,5,10
experiment atwain,5,5,1,5,5,10
fluxes eddy,5,5,1,5,5,10
gas analyzer,5,5,1,5,5,10
habitat delineation,5,5,1,5,5,10
hydrographic models,5,5,1,5,5,10
inflow experiment,5,5,1,5,5,10
infrared gas,5,5,1,5,5,10
lake lter,5,5,1,5,5,10
meters mooring,5,5,1,5,5,10
mooring biology,5,5,1,5,5,10
network aon,5,5,1,5,5,10
observations atlantic,5,5,1,5,5,10
oceanography mooring,5,5,1,5,5,10
production field,5,5,1,5,5,10
pyrgeometers drifting,5,5,1,5,5,10
sensing aircraft,5,5,1,5,5,10
size distribution,5,5,1,5,5,10
station 10,5,5,1,5,5,10
water inflow,5,5,1,5,5,10
webs hydrographic,5,5,1,5,5,10
1 meter,430,423,85,5.0588235294117645,4.976470588235294,10.035294117647059
field survey,516,516,101,5.108910891089109,5.108910891089109,10.217821782178218
daily climatologymeteorologyatmosphere,82,82,16,5.125,5.125,10.25
annual environment,52,52,10,5.2,5.2,10.4
survey unknown,26,26,5,5.2,5.2,10.4
science oceans,796,371,112,7.107142857142857,3.3125,10.419642857142858
lagoon jago,12,9,2,6,4.5,10.5
automated surface,100,100,19,5.2631578947368425,5.2631578947368425,10.526315789473685
observing system,100,100,19,5.2631578947368425,5.2631578947368425,10.526315789473685
surface observing,100,100,19,5.2631578947368425,5.2631578947368425,10.526315789473685
analysis arctic,37,37,7,5.285714285714286,5.285714285714286,10.571428571428571
science cryosphere,1063,554,152,6.993421052631579,3.6447368421052633,10.638157894736842
sounders profilers,32,32,6,5.333333333333333,5.333333333333333,10.666666666666666
moist tussock,16,16,3,5.333333333333333,5.333333333333333,10.666666666666666
radiometers spectroradiometers,38,38,7,5.428571428571429,5.428571428571429,10.857142857142858
satellite dmsp,22,22,4,5.5,5.5,11
cloud properties,11,11,2,5.5,5.5,11
latitude transects,11,11,2,5.5,5.5,11
observatory dbo,11,11,2,5.5,5.5,11
unknown imagerybasemapsearthcover,11,11,2,5.5,5.5,11
ship oceanography,303,303,54,5.611111111111111,5.611111111111111,11.222222222222221
water flux,45,45,8,5.625,5.625,11.25
annual biota,96,96,17,5.647058823529412,5.647058823529412,11.294117647058824
station inlandwaters,34,34,6,5.666666666666667,5.666666666666667,11.333333333333334
ice temperature,52,52,9,5.777777777777778,5.777777777777778,11.555555555555555
grid 30,29,29,5,5.8,5.8,11.6
probe field,47,47,8,5.875,5.875,11.75
arctic hydrology,59,59,10,5.9,5.9,11.8
meters hourly,102,102,17,6,6,12
models earth,18,18,3,6,6,12
atmosphere earth,12,12,2,6,6,12
river basin,12,12,2,6,6,12
acoustic scattering,6,6,1,6,6,12
agriculture forest,6,6,1,6,6,12
arctic boundary,6,6,1,6,6,12
arctic observing,6,6,1,6,6,12
beaufort shelf,6,6,1,6,6,12
borehole alaska,6,6,1,6,6,12
boundary current,6,6,1,6,6,12
climate index,6,6,1,6,6,12
common sense,6,6,1,6,6,12
corers field,6,6,1,6,6,12
fire models,6,6,1,6,6,12
fire science,6,6,1,6,6,12
forest science,6,6,1,6,6,12
index automatic,6,6,1,6,6,12
indices common,6,6,1,6,6,12
iss arctic,6,6,1,6,6,12
lagoon mayoeak,6,6,1,6,6,12
leconte glacier,6,6,1,6,6,12
macroinfauna sediment,6,6,1,6,6,12
nabos ii,6,6,1,6,6,12
observing network,6,6,1,6,6,12
pigments chlorophyll,6,6,1,6,6,12
properties hourly,6,6,1,6,6,12
radiometers manned,6,6,1,6,6,12
river sagavanirktok,6,6,1,6,6,12
river simpson,6,6,1,6,6,12
sagavanirktok river,6,6,1,6,6,12
science forest,6,6,1,6,6,12
sediment abundance,6,6,1,6,6,12
sense climate,6,6,1,6,6,12
sound utqiagvik,6,6,1,6,6,12
sounders ozonesondes,6,6,1,6,6,12
sounding climatologymeteorologyatmosphere,6,6,1,6,6,12
spectrometers hourly,6,6,1,6,6,12
surface biota,6,6,1,6,6,12
survey weekly,6,6,1,6,6,12
thermistors mooring,6,6,1,6,6,12
utqiagvik beaufort,6,6,1,6,6,12
fresh water,43,42,7,6.142857142857143,6,12.142857142857142
mixed layer,37,36,6,6.166666666666667,6,12.166666666666668
ocean mixed,37,36,6,6.166666666666667,6,12.166666666666668
ice earth,107,100,17,6.294117647058823,5.882352941176471,12.176470588235293
1 minute,616,614,101,6.099009900990099,6.079207920792079,12.178217821782178
landscape ecology,49,49,8,6.125,6.125,12.25
earth remote,957,756,139,6.884892086330935,5.438848920863309,12.323741007194243
spectroradiometers spectroradiometers,37,37,6,6.166666666666667,6.166666666666667,12.333333333333334
sensing instruments,956,755,138,6.927536231884058,5.471014492753623,12.39855072463768
total organic,16,9,2,8,4.5,12.5
1 hour,597,597,95,6.28421052631579,6.28421052631579,12.56842105263158
instruments passive,876,716,125,7.008,5.728,12.736
passive remote,877,717,125,7.016,5.736,12.751999999999999
dissolved oxygen,32,32,5,6.4,6.4,12.8
kilometer annual,26,26,4,6.5,6.5,13
compounds ozone,13,13,2,6.5,6.5,13
oxygen compounds,13,13,2,6.5,6.5,13
ozone earth,13,13,2,6.5,6.5,13
depth earth,86,59,11,7.818181818181818,5.363636363636363,13.181818181818182
buoy trajectory,20,20,3,6.666666666666667,6.666666666666667,13.333333333333334
ncar pam,20,20,3,6.666666666666667,6.666666666666667,13.333333333333334
pam mesonet,20,20,3,6.666666666666667,6.666666666666667,13.333333333333334
tussock tundra,20,20,3,6.666666666666667,6.666666666666667,13.333333333333334
gts surface,27,27,4,6.75,6.75,13.5
platforms arctic,27,27,4,6.75,6.75,13.5
surface platforms,27,27,4,6.75,6.75,13.5
circulation fresh,41,41,6,6.833333333333333,6.833333333333333,13.666666666666666
cover earth,111,108,16,6.9375,6.75,13.6875
daily 1,42,42,6,7,7,14
cameras kite,28,28,4,7,7,14
satellite climatologymeteorologyatmosphere,21,21,3,7,7,14
abundance biomass,7,7,1,7,7,14
airglow earth,7,7,1,7,7,14
altitude tropopause,7,7,1,7,7,14
aon cherskii,7,7,1,7,7,14
avak creek,7,7,1,7,7,14
barter island,7,7,1,7,7,14
benthic macroinfauna,7,7,1,7,7,14
cherskii energy,7,7,1,7,7,14
creek barter,7,7,1,7,7,14
ice hourly,7,7,1,7,7,14
kaktovik kaktovik,7,7,1,7,7,14
micrometeorology wet,7,7,1,7,7,14
observatory climatologymeteorologyatmosphere,7,7,1,7,7,14
osmosampler mackenzie,7,7,1,7,7,14
permafrost borehole,7,7,1,7,7,14
permafrost osmosampler,7,7,1,7,7,14
radiation airglow,7,7,1,7,7,14
sediment chlorophyll,7,7,1,7,7,14
simpson lagoon,7,7,1,7,7,14
size total,7,7,1,7,7,14
surface sediment,7,7,1,7,7,14
probes field,64,64,9,7.111111111111111,7.111111111111111,14.222222222222221
cryosphere snow,355,163,36,9.86111111111111,4.527777777777778,14.38888888888889
meters monthly,65,65,9,7.222222222222222,7.222222222222222,14.444444444444445
ground ground,29,29,4,7.25,7.25,14.5
kite grid,22,22,3,7.333333333333333,7.333333333333333,14.666666666666666
profilers mooring,22,22,3,7.333333333333333,7.333333333333333,14.666666666666666
unknown society,22,22,3,7.333333333333333,7.333333333333333,14.666666666666666
snow ice,433,169,41,10.560975609756097,4.121951219512195,14.682926829268293
water lakes,75,75,10,7.5,7.5,15
ozone detectors,20,10,2,10,5,15
aon energy,15,15,2,7.5,7.5,15
chemistry oceans,15,15,2,7.5,7.5,15
micrometeorology moist,15,15,2,7.5,7.5,15
classification animals,95,42,9,10.555555555555555,4.666666666666667,15.222222222222221
optical detectors,577,572,74,7.797297297297297,7.72972972972973,15.527027027027028
photon optical,577,572,74,7.797297297297297,7.72972972972973,15.527027027027028
30 meters,586,442,65,9.015384615384615,6.8,15.815384615384616
sensors temperature,198,198,25,7.92,7.92,15.84
temperature sensors,198,198,25,7.92,7.92,15.84
laboratory instruments,2790,894,232,12.025862068965518,3.853448275862069,15.879310344827587
situ laboratory,2790,894,232,12.025862068965518,3.853448275862069,15.879310344827587
buoy vertical,32,32,4,8,8,16
temperature thermocline,24,24,3,8,8,16
ground field,16,16,2,8,8,16
aon dry,8,8,1,8,8,16
hydrophone ambient,8,8,1,8,8,16
layer grid,8,8,1,8,8,16
models pism,8,8,1,8,8,16
mooring hydrophone,8,8,1,8,8,16
oceanography environment,8,8,1,8,8,16
pism ice,8,8,1,8,8,16
sheet model,8,8,1,8,8,16
sheets cryosphere,8,8,1,8,8,16
temperature ground,8,8,1,8,8,16
instruments probes,1112,347,91,12.219780219780219,3.8131868131868134,16.032967032967033
instruments temperature,413,235,40,10.325,5.875,16.2
temperature humidity,413,235,40,10.325,5.875,16.2
survey grid,65,65,8,8.125,8.125,16.25
active layer,231,225,28,8.25,8.035714285714286,16.285714285714285
lakes earth,75,73,9,8.333333333333334,8.11111111111111,16.444444444444443
system biota,25,25,3,8.333333333333334,8.333333333333334,16.666666666666668
humidity sensors,441,235,40,11.025,5.875,16.9
deep sonar,34,34,4,8.5,8.5,17
productivity net,17,17,2,8.5,8.5,17
instruments profilers,252,228,28,9,8.142857142857142,17.142857142857142
atmosphere clouds,36,33,4,9,8.25,17.25
spectroradiometers manned,26,26,3,8.666666666666666,8.666666666666666,17.333333333333332
services models,23,12,2,11.5,6,17.5
unknown hourly,44,44,5,8.8,8.8,17.6
mammals carnivores,36,36,4,9,9,18
greenland snow,18,18,2,9,9,18
spectrometers automated,18,18,2,9,9,18
altimeters aircraft,9,9,1,9,9,18
ble ble,9,9,1,9,9,18
camera aircraft,9,9,1,9,9,18
cameras video,9,9,1,9,9,18
core program,9,9,1,9,9,18
fires disturbance,9,9,1,9,9,18
forecasts arctic,9,9,1,9,9,18
image unknown,9,9,1,9,9,18
lter core,9,9,1,9,9,18
ncar iss,9,9,1,9,9,18
physics climatologymeteorologyatmosphere,9,9,1,9,9,18
program lter,9,9,1,9,9,18
radar alaska,9,9,1,9,9,18
turbulence cloud,9,9,1,9,9,18
types vertical,9,9,1,9,9,18
video camera,9,9,1,9,9,18
meteorological tower,91,91,10,9.1,9.1,18.2
ice snow,429,265,37,11.594594594594595,7.162162162162162,18.756756756756758
remote sensing,1920,763,143,13.426573426573427,5.335664335664336,18.762237762237763
arctic surface,584,584,62,9.419354838709678,9.419354838709678,18.838709677419356
soil moisture,231,206,23,10.043478260869565,8.956521739130435,19
temperature probe,174,174,18,9.666666666666666,9.666666666666666,19.333333333333332
depth drifting,29,29,3,9.666666666666666,9.666666666666666,19.333333333333332
tower arctic,97,97,10,9.7,9.7,19.4
transect 30,68,68,7,9.714285714285714,9.714285714285714,19.428571428571427
energy balance,39,39,4,9.75,9.75,19.5
earth science,4937,1929,348,14.186781609195402,5.543103448275862,19.729885057471265
density pycnocline,20,20,2,10,10,20
community arctic,10,10,1,10,10,20
content transect,10,10,1,10,10,20
nmc forecasts,10,10,1,10,10,20
permafrost mackenzie,10,10,1,10,10,20
river osmosampler,10,10,1,10,10,20
sedge tundra,10,10,1,10,10,20
wet sedge,10,10,1,10,10,20
sensing photon,530,530,52,10.192307692307692,10.192307692307692,20.384615384615383
detectors cameras,532,532,52,10.23076923076923,10.23076923076923,20.46153846153846
ground active,219,213,21,10.428571428571429,10.142857142857142,20.57142857142857
survey transect,208,208,20,10.4,10.4,20.8
grid 500,42,42,4,10.5,10.5,21
cloud microphysics,21,21,2,10.5,10.5,21
mackenzie river,21,21,2,10.5,10.5,21
microphysics cloud,21,21,2,10.5,10.5,21
sonar arctic,32,32,3,10.666666666666666,10.666666666666666,21.333333333333332
science atmosphere,779,566,63,12.365079365079366,8.984126984126984,21.349206349206348
snow cover,120,118,11,10.909090909090908,10.727272727272727,21.636363636363633
atmosphere atmospheric,665,499,53,12.547169811320755,9.415094339622641,21.962264150943398
toolik field,77,77,7,11,11,22
clouds cloud,34,32,3,11.333333333333334,10.666666666666666,22
thermocline earth,22,22,2,11,11,22
budget evaporation,11,11,1,11,11,22
camp unknown,11,11,1,11,11,22
forecast models,11,11,1,11,11,22
models weather,11,11,1,11,11,22
profiler drifting,11,11,1,11,11,22
research forecast,11,11,1,11,11,22
science arctic,11,11,1,11,11,22
weather research,11,11,1,11,11,22
probes temperature,149,149,13,11.461538461538462,11.461538461538462,22.923076923076923
temperature probes,149,149,13,11.461538461538462,11.461538461538462,22.923076923076923
lions walruses,35,35,3,11.666666666666666,11.666666666666666,23.333333333333332
sea lions,35,35,3,11.666666666666666,11.666666666666666,23.333333333333332
seals sea,35,35,3,11.666666666666666,11.666666666666666,23.333333333333332
100 meters,421,279,30,14.033333333333333,9.3,23.333333333333336
soil depth,153,153,13,11.76923076923077,11.76923076923077,23.53846153846154
animals vertebrates,81,37,5,16.2,7.4,23.6
moisture probe,178,178,15,11.866666666666667,11.866666666666667,23.733333333333334
ecology vegetation,24,24,2,12,12,24
ice 30,12,12,1,12,12,24
carbon fluxes,37,37,3,12.333333333333334,12.333333333333334,24.666666666666668
alaska arctic,75,75,6,12.5,12.5,25
eddy covariance,38,38,3,12.666666666666666,12.666666666666666,25.333333333333332
lake ice,64,63,5,12.8,12.6,25.4
community reflectance,13,13,1,13,13,26
ecology plant,13,13,1,13,13,26
probes soil,504,217,27,18.666666666666668,8.037037037037036,26.703703703703702
depth probe,151,151,11,13.727272727272727,13.727272727272727,27.454545454545453
vertebrates mammals,74,36,4,18.5,9,27.5
aircraft geoscientificinformation,14,14,1,14,14,28
arctic science,14,14,1,14,14,28
layer drifting,14,14,1,14,14,28
instruments sensors,37,21,2,18.5,10.5,29
fluxes aon,29,29,2,14.5,14.5,29
hour biota,88,88,6,14.666666666666666,14.666666666666666,29.333333333333332
climatologymeteorologyatmosphere manned,15,15,1,15,15,30
plant community,15,15,1,15,15,30
tundra energy,15,15,1,15,15,30
convergence divergence,31,31,2,15.5,15.5,31
divergence earth,31,31,2,15.5,15.5,31
winds convergence,31,31,2,15.5,15.5,31
covariance carbon,32,32,2,16,16,32
exchange eddy,32,32,2,16,16,32
acoustic watercolum,16,16,1,16,16,32
broadband acoustic,16,16,1,16,16,32
data instruments,16,16,1,16,16,32
deer reindeer,16,16,1,16,16,32
mesonet arctic,16,16,1,16,16,32
rangifer tarandus,16,16,1,16,16,32
reindeer rangifer,16,16,1,16,16,32
tarandus taimyr,16,16,1,16,16,32
watercolum data,16,16,1,16,16,32
sensors thermistors,161,161,10,16.1,16.1,32.2
250 meters,313,171,15,20.866666666666667,11.4,32.266666666666666
carnivores seals,34,34,2,17,17,34
noise earth,34,34,2,17,17,34
aerosol albedo,17,17,1,17,17,34
albedo greenland,17,17,1,17,17,34
observatory permafrost,17,17,1,17,17,34
500 meters,361,218,17,21.235294117647058,12.823529411764707,34.05882352941177
thermistors thermistors,160,160,9,17.77777777777778,17.77777777777778,35.55555555555556
balance micrometeorology,37,37,2,18.5,18.5,37
ecosystem exchange,37,37,2,18.5,18.5,37
net ecosystem,37,37,2,18.5,18.5,37
primary productivity,37,37,2,18.5,18.5,37
methane observatory,19,19,1,19,19,38
kilometer monthly,159,159,8,19.875,19.875,39.75
acoustic data,20,20,1,20,20,40
broadband watercolumn,20,20,1,20,20,40
cloud liquid,20,20,1,20,20,40
liquid water,20,20,1,20,20,40
productivity tundra,20,20,1,20,20,40
survey monthly,20,20,1,20,20,40
tundra net,20,20,1,20,20,40
water ice,20,20,1,20,20,40
watercolumn acoustic,20,20,1,20,20,40
10 kilometers,381,380,19,20.05263157894737,20,40.05263157894737
science landscape,21,21,1,21,21,42
station alaska,66,66,3,22,22,44
ltreb lake,23,23,1,23,23,46
vegetation community,23,23,1,23,23,46
measuring rod,143,143,6,23.833333333333332,23.833333333333332,47.666666666666664
probes snow,143,143,6,23.833333333333332,23.833333333333332,47.666666666666664
snow measuring,143,143,6,23.833333333333332,23.833333333333332,47.666666666666664
kilometer 1,144,144,6,24,24,48
population population,24,24,1,24,24,48
population size,24,24,1,24,24,48
radiation ultraviolet,24,24,1,24,24,48
ultraviolet radiation,24,24,1,24,24,48
conductance earth,26,26,1,26,26,52
limnology dissolved,26,26,1,26,26,52
limnology specific,26,26,1,26,26,52
limnology temperature,26,26,1,26,26,52
specific conductance,26,26,1,26,26,52
dimensions population,27,27,1,27,27,54
1 kilometer,720,578,24,30,24.083333333333332,54.08333333333333
ice lake,56,56,2,28,28,56
ek80 broadband,36,20,1,36,20,56
sensors ek80,36,20,1,36,20,56
meters 250,143,143,5,28.6,28.6,57.2
meters 500,143,143,5,28.6,28.6,57.2
meters 30,144,144,5,28.8,28.8,57.6
ocean acoustics,87,87,3,29,29,58
lter lake,30,30,1,30,30,60
cetaceans earth,33,33,1,33,33,66
mammals cetaceans,33,33,1,33,33,66
depth sounder,35,35,1,35,35,70
echogram ice,35,35,1,35,35,70
radar depth,35,35,1,35,35,70
sounder echogram,35,35,1,35,35,70
meters 100,142,142,4,35.5,35.5,71
